,B Cells_marker_mean,CAFs_marker_mean,CD4 T_marker_mean,CD8 T_marker_mean,DC_marker_mean,Endothelial Cells_marker_mean,Macrophages_marker_mean,Mast Cells_marker_mean,Monocytes_marker_mean,Myofibroblasts_marker_mean,NK_marker_mean,Neutrophils_marker_mean,Cancer Cells_marker_mean,Unnamed: 0,cancer_type,reference_dataset,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,B Cells,CD8 T,Fibroblasts
TCGA-FD-A5BT-01A,33.05,1542.629,50.865,23.785,12.801,91.903,2150.435,57.024,13.852,1006.376,204.48,2.683,4555.372,6349,BLCA,simu_bulk_2ds_ref,0.01,0.0,0.019,0.021,0.016,0.0,0.392,0.011,0.008,0.349,0.012,0.153,0.006,0.002,0.0,0.001,0.01,0.037000000000000005,0.361
TCGA-DK-A3IQ-01A,16.046,3868.392,35.394,1.0,1.255,122.145,191.448,70.504,1.755,1560.722,4.659,1.081,1063.299,6350,BLCA,simu_bulk_2ds_ref,0.001,0.0,0.008,0.001,0.0,0.0,0.182,0.008,0.064,0.619,0.056,0.052,0.008,0.0,0.0,0.0,0.001,0.001,0.675
TCGA-ZF-AA4X-01A,6.486,23.275,7.581,1.018,3.612,24.764,11.816,6.174,1.0,7.862,3.095,2.043,2044.543,6351,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.003,0.019,0.0,0.0,0.937,0.029,0.004,0.0,0.003,0.004,0.001,0.0,0.0,0.0,0.0,0.019,0.003
TCGA-GD-A3OQ-01A,3.788,530.572,10.916,1.525,2.414,49.793,40.682,6.449,1.669,72.862,4.425,1.88,2532.893,6352,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.007,0.004,0.0,0.0,0.928,0.002,0.028,0.009,0.004,0.011,0.006,0.0,0.0,0.0,0.0,0.004,0.013
TCGA-ZF-AA51-01A,21.829,276.635,27.655,8.421,6.464,63.043,276.888,10.212,2.514,68.074,37.65,3.209,1274.329,6353,BLCA,simu_bulk_2ds_ref,0.033,0.0,0.036,0.012,0.001,0.0,0.686,0.011,0.03,0.081,0.009,0.075,0.008,0.0,0.001,0.018,0.033,0.013000000000000001,0.09
TCGA-FD-A3SS-01A,5.158,172.974,6.394,1.0,1.0,25.625,33.994,3.031,1.0,147.528,2.064,10.654,2812.517,6354,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.005,0.009,0.0,0.0,0.903,0.001,0.008,0.033,0.022,0.017,0.002,0.0,0.001,0.0,0.0,0.009,0.055
TCGA-DK-AA71-01A,4.469,120.73,5.815,3.883,1.0,62.405,104.418,1.683,1.0,62.67,12.182,1.0,5564.088,6355,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.008,0.013,0.0,0.0,0.932,0.0,0.016,0.005,0.007,0.018,0.001,0.0,0.0,0.0,0.0,0.013,0.012
TCGA-4Z-AA83-01A,2.161,393.308,13.202,1.169,2.578,97.848,110.638,4.609,1.19,89.984,7.207,7.712,2010.306,6356,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.004,0.015,0.0,0.0,0.853,0.024,0.045,0.0,0.034,0.023,0.003,0.0,0.0,0.0,0.0,0.015,0.034
TCGA-ZF-A9R4-01A,8.373,19.472,9.373,3.896,1.755,43.332,118.983,1.0,1.0,17.893,35.589,1.0,2958.13,6357,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.001,0.025,0.0,0.0,0.922,0.008,0.015,0.0,0.002,0.026,0.0,0.0,0.0,0.0,0.0,0.025,0.002
TCGA-BT-A20P-01A,6.943,173.751,3.932,7.656,1.0,50.398,28.261,1.0,1.003,64.539,3.737,1.553,3829.171,6358,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.001,0.003,0.0,0.0,0.936,0.0,0.027,0.0,0.017,0.016,0.0,0.0,0.0,0.0,0.0,0.003,0.017
TCGA-HQ-A2OE-01A,7.445,31.881,10.195,3.568,4.467,42.282,43.782,4.084,1.445,43.759,4.549,29.23,2409.781,6359,BLCA,simu_bulk_2ds_ref,0.003,0.0,0.011,0.0,0.001,0.0,0.941,0.005,0.019,0.0,0.007,0.007,0.001,0.0,0.0,0.004,0.003,0.001,0.007
TCGA-R3-A69X-01A,22.853,740.521,49.331,9.494,31.35,132.447,318.558,83.629,9.925,649.484,26.887,19.788,2505.048,6360,BLCA,simu_bulk_2ds_ref,0.006,0.004,0.027,0.018,0.004,0.0,0.602,0.019,0.074,0.1,0.057,0.08,0.008,0.0,0.001,0.001,0.01,0.022,0.157
TCGA-BT-A3PH-01A,2.986,133.591,5.88,1.0,1.0,83.2,51.722,2.903,1.0,49.797,2.873,24.603,2836.26,6361,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.002,0.004,0.003,0.0,0.93,0.0,0.027,0.001,0.013,0.017,0.003,0.0,0.0,0.0,0.0,0.007,0.013999999999999999
TCGA-UY-A9PA-01A,2.693,66.723,22.76,15.899,5.067,57.477,187.496,13.627,1.0,14.352,40.64,1.704,3057.447,6362,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.007,0.038,0.0,0.0,0.858,0.037,0.033,0.0,0.001,0.021,0.004,0.0,0.0,0.0,0.0,0.038,0.001
TCGA-BL-A13J-01B,23.955,571.876,56.705,10.759,9.329,58.474,117.117,1.467,2.253,110.803,10.162,15.422,1091.001,6363,BLCA,simu_bulk_2ds_ref,0.006,0.002,0.011,0.037,0.004,0.01,0.721,0.004,0.048,0.108,0.017,0.022,0.002,0.0,0.004,0.002,0.008,0.040999999999999995,0.125
TCGA-CF-A3MI-01A,1.684,31.322,3.876,1.157,1.527,61.938,19.767,10.435,1.0,37.586,6.28,1.0,1384.041,6364,BLCA,simu_bulk_2ds_ref,0.001,0.0,0.0,0.0,0.0,0.0,0.944,0.007,0.016,0.0,0.023,0.007,0.002,0.0,0.0,0.0,0.001,0.0,0.023
TCGA-XF-AAMW-01A,9.988,883.628,29.79,1.717,6.368,87.285,272.73,5.104,1.79,73.7,8.433,4.798,2960.166,6365,BLCA,simu_bulk_2ds_ref,0.003,0.0,0.024,0.004,0.0,0.0,0.761,0.012,0.063,0.085,0.003,0.042,0.003,0.0,0.0,0.0,0.003,0.004,0.08800000000000001
TCGA-H4-A2HQ-01A,13.654,81.189,10.407,13.078,1.0,48.216,59.046,2.807,1.0,95.498,5.521,1.0,2816.999,6366,BLCA,simu_bulk_2ds_ref,0.007,0.0,0.007,0.015,0.001,0.0,0.912,0.001,0.041,0.0,0.003,0.012,0.001,0.0,0.0,0.0,0.007,0.016,0.003
TCGA-HQ-A5ND-01A,4.544,141.419,7.371,4.665,1.0,21.678,32.273,3.57,1.0,64.925,15.24,1.72,2894.578,6367,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.004,0.013,0.0,0.0,0.935,0.0,0.038,0.001,0.008,0.001,0.0,0.0,0.0,0.0,0.0,0.013,0.009000000000000001
TCGA-K4-A6FZ-01A,7.577,68.117,33.641,6.473,7.868,93.467,270.445,34.292,5.443,29.716,21.582,11.189,2947.058,6368,BLCA,simu_bulk_2ds_ref,0.001,0.0,0.018,0.016,0.0,0.0,0.837,0.018,0.069,0.0,0.004,0.027,0.007,0.0,0.001,0.001,0.001,0.016,0.004
TCGA-DK-A3IV-01A,26.351,49.293,45.6,13.108,15.306,42.752,203.198,21.339,1.0,22.284,37.537,3.165,1602.842,6369,BLCA,simu_bulk_2ds_ref,0.001,0.021,0.061,0.033,0.011,0.0,0.77,0.035,0.014,0.0,0.005,0.045,0.002,0.0,0.001,0.0,0.022000000000000002,0.044,0.005
TCGA-E7-A3X6-01A,9.841,275.198,23.244,13.181,2.719,78.755,249.987,8.479,1.0,119.154,66.836,13.879,2730.55,6370,BLCA,simu_bulk_2ds_ref,0.001,0.0,0.019,0.05,0.0,0.0,0.776,0.006,0.067,0.027,0.017,0.033,0.002,0.0,0.0,0.0,0.001,0.05,0.044
TCGA-BT-A42F-01A,70.258,110.961,35.194,15.108,10.219,55.138,548.97,29.261,5.904,32.745,115.338,6.055,69.767,6371,BLCA,simu_bulk_2ds_ref,0.05,0.0,0.021,0.014,0.015,0.0,0.782,0.018,0.017,0.006,0.013,0.055,0.006,0.0,0.001,0.001,0.05,0.028999999999999998,0.019
TCGA-UY-A8OB-01A,1.347,98.294,17.435,6.869,1.404,7.502,165.28,3.478,3.566,80.6,46.312,1.0,3302.765,6372,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.007,0.039,0.0,0.0,0.9,0.0,0.008,0.009,0.004,0.025,0.008,0.0,0.0,0.0,0.0,0.039,0.013
TCGA-DK-A1A3-01A,9.51,482.61,26.614,5.362,6.508,104.172,314.042,36.919,1.278,119.84,15.739,1.413,3864.657,6373,BLCA,simu_bulk_2ds_ref,0.011,0.0,0.015,0.003,0.003,0.0,0.736,0.014,0.025,0.093,0.012,0.082,0.007,0.0,0.0,0.0,0.011,0.006,0.105
TCGA-DK-AA6X-01A,10.296,280.36,22.206,7.761,16.135,56.136,132.984,25.974,2.729,60.137,9.037,8.15,2364.853,6374,BLCA,simu_bulk_2ds_ref,0.0,0.004,0.033,0.0,0.011,0.0,0.729,0.057,0.048,0.041,0.015,0.057,0.004,0.0,0.0,0.0,0.004,0.011,0.056
TCGA-G2-A3IE-01A,10.014,63.609,8.817,1.0,1.0,32.216,46.893,13.286,1.0,25.478,4.011,1.0,1669.58,6375,BLCA,simu_bulk_2ds_ref,0.005,0.0,0.009,0.0,0.0,0.0,0.924,0.001,0.024,0.0,0.01,0.024,0.004,0.0,0.0,0.0,0.005,0.0,0.01
TCGA-FD-A5BU-01A,30.213,723.367,35.141,3.614,9.286,87.907,758.045,38.606,1.341,506.668,37.057,2.54,554.527,6376,BLCA,simu_bulk_2ds_ref,0.008,0.002,0.019,0.009,0.001,0.0,0.661,0.015,0.076,0.129,0.038,0.036,0.005,0.0,0.001,0.0,0.01,0.009999999999999998,0.167
TCGA-C4-A0EZ-01A,6.021,74.13,4.907,2.205,2.098,120.384,78.584,1.808,1.0,167.073,6.749,1.0,796.182,6377,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.009,0.004,0.004,0.0,0.915,0.001,0.034,0.0,0.029,0.003,0.0,0.0,0.0,0.0,0.0,0.008,0.029
TCGA-FD-A3B3-01A,64.92,1007.233,72.421,26.056,13.371,94.435,742.315,61.467,8.828,267.173,131.473,19.352,548.827,6378,BLCA,simu_bulk_2ds_ref,0.018,0.0,0.036,0.043,0.01,0.0,0.545,0.02,0.079,0.153,0.031,0.053,0.003,0.0,0.002,0.006,0.018,0.053,0.184
TCGA-FD-A5BZ-01A,21.917,2961.667,15.246,1.0,2.719,91.916,125.624,56.61,1.886,599.841,2.36,1.877,4748.806,6379,BLCA,simu_bulk_2ds_ref,0.01,0.0,0.017,0.007,0.001,0.0,0.481,0.003,0.049,0.35,0.034,0.038,0.009,0.0,0.0,0.0,0.01,0.008,0.384
TCGA-C4-A0F7-01A,6.386,158.143,7.021,1.085,1.416,94.058,35.938,10.629,3.052,118.961,3.402,1.0,2291.655,6380,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.01,0.0,0.0,0.0,0.872,0.001,0.092,0.001,0.015,0.003,0.002,0.0,0.0,0.003,0.0,0.0,0.016
TCGA-XF-AAMR-01A,4.848,819.919,19.285,1.414,11.731,100.67,221.656,70.217,2.025,3382.644,11.14,5.319,1622.481,6381,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.014,0.019,0.0,0.0,0.433,0.018,0.125,0.147,0.143,0.087,0.014,0.0,0.0,0.0,0.0,0.019,0.29
TCGA-XF-AAN7-01A,7.969,571.266,16.259,2.426,4.493,329.123,345.056,4.911,1.919,203.995,15.883,1.714,191.679,6382,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.017,0.01,0.0,0.0,0.612,0.004,0.1,0.138,0.092,0.022,0.004,0.0,0.0,0.0,0.0,0.01,0.23
TCGA-UY-A8OD-01A,13.89,428.413,15.29,7.184,5.459,71.931,136.168,32.539,1.191,761.596,18.837,7.468,1711.418,6383,BLCA,simu_bulk_2ds_ref,0.009,0.003,0.014,0.009,0.001,0.0,0.651,0.009,0.011,0.151,0.058,0.076,0.008,0.0,0.0,0.0,0.012,0.009999999999999998,0.209
TCGA-FD-A3SP-01A,22.04,2372.801,132.177,16.455,15.256,170.183,1067.388,52.528,14.054,699.862,117.545,8.564,1588.343,6384,BLCA,simu_bulk_2ds_ref,0.007,0.0,0.026,0.017,0.013,0.0,0.284,0.036,0.058,0.394,0.012,0.147,0.005,0.0,0.0,0.0,0.007,0.03,0.406
TCGA-DK-A2HX-01A,7.328,1062.286,21.301,2.168,5.768,103.668,265.007,48.213,2.559,943.711,7.23,2.255,1929.22,6385,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.012,0.007,0.0,0.0,0.558,0.01,0.067,0.251,0.042,0.049,0.005,0.0,0.0,0.0,0.0,0.007,0.293
TCGA-CF-A8HX-01A,2.347,76.223,4.143,1.0,1.0,15.625,10.827,1.0,1.0,26.552,1.158,2.064,923.707,6386,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.984,0.002,0.005,0.0,0.005,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.005
TCGA-E7-A85H-01A,12.993,178.068,13.278,8.958,4.752,52.826,233.429,2.307,1.0,107.204,32.717,1.182,2473.399,6387,BLCA,simu_bulk_2ds_ref,0.004,0.0,0.024,0.013,0.006,0.0,0.834,0.005,0.007,0.044,0.008,0.053,0.001,0.0,0.0,0.0,0.004,0.019,0.052
TCGA-ZF-A9RL-01A,3.784,62.94,14.109,1.0,1.0,19.41,5.232,1.0,1.0,15.098,1.417,2.4,2554.552,6388,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.001,0.002,0.0,0.0,0.967,0.002,0.014,0.0,0.005,0.007,0.001,0.0,0.0,0.0,0.0,0.002,0.005
TCGA-UY-A9PB-01A,84.232,1149.85,66.697,31.813,7.643,76.043,1320.781,30.923,11.586,414.869,173.943,5.77,1197.258,6389,BLCA,simu_bulk_2ds_ref,0.026,0.0,0.034,0.049,0.01,0.0,0.483,0.008,0.046,0.192,0.008,0.138,0.005,0.0,0.0,0.0,0.026,0.059000000000000004,0.2
TCGA-GV-A3JV-01A,19.035,220.699,27.884,11.284,5.441,100.052,201.916,13.735,1.0,88.425,37.457,1.0,1639.485,6390,BLCA,simu_bulk_2ds_ref,0.013,0.004,0.025,0.004,0.019,0.0,0.726,0.011,0.066,0.06,0.029,0.037,0.006,0.0,0.0,0.0,0.017,0.023,0.089
TCGA-GD-A6C6-01A,8.533,43.066,2.44,1.0,1.0,47.633,133.652,3.671,1.0,81.345,15.301,1.0,4399.813,6391,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.009,0.01,0.0,0.0,0.937,0.0,0.002,0.0,0.013,0.025,0.003,0.0,0.0,0.0,0.0,0.01,0.013
TCGA-XF-A9SW-01A,21.582,855.533,27.496,3.156,14.362,205.692,438.111,76.381,5.355,3775.302,18.556,9.773,674.892,6392,BLCA,simu_bulk_2ds_ref,0.004,0.003,0.013,0.01,0.001,0.0,0.249,0.017,0.102,0.335,0.206,0.049,0.008,0.0,0.001,0.001,0.007,0.011,0.541
TCGA-GV-A3QI-01A,27.79,24.5,5.387,3.838,1.0,168.146,21.934,1.36,1.0,45.427,3.553,1.0,689.071,6393,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.005,0.002,0.008,0.0,0.888,0.001,0.063,0.0,0.026,0.006,0.001,0.0,0.0,0.0,0.0,0.01,0.026
TCGA-UY-A9PE-01A,25.168,235.378,3.906,1.021,1.123,42.796,49.886,11.149,1.115,315.713,4.357,1.0,2997.793,6394,BLCA,simu_bulk_2ds_ref,0.015,0.0,0.008,0.003,0.0,0.0,0.867,0.002,0.007,0.053,0.024,0.017,0.005,0.0,0.0,0.0,0.015,0.003,0.077
TCGA-E7-A97P-01A,8.369,498.629,23.328,68.856,5.869,83.918,354.613,12.621,1.398,219.84,266.591,2.897,3055.099,6395,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.026,0.076,0.007,0.0,0.656,0.005,0.082,0.088,0.012,0.041,0.006,0.0,0.0,0.0,0.0,0.083,0.09999999999999999
TCGA-G2-AA3D-01A,11.463,54.786,5.012,1.207,3.347,23.254,21.593,9.337,1.0,13.638,4.045,2.325,2546.824,6396,BLCA,simu_bulk_2ds_ref,0.003,0.002,0.008,0.005,0.0,0.0,0.944,0.007,0.017,0.0,0.004,0.007,0.001,0.0,0.0,0.0,0.005,0.005,0.004
TCGA-BL-A3JM-01A,8.189,71.039,16.926,15.012,4.16,93.12,232.08,15.838,1.0,81.701,34.918,1.307,1785.922,6397,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.003,0.003,0.019,0.0,0.859,0.005,0.012,0.072,0.007,0.018,0.001,0.0,0.0,0.0,0.0,0.022,0.079
TCGA-GV-A3JZ-01A,8.357,247.438,12.424,3.886,1.696,93.599,192.154,7.18,1.0,108.716,12.006,2.04,2395.949,6398,BLCA,simu_bulk_2ds_ref,0.003,0.0,0.007,0.012,0.0,0.0,0.831,0.0,0.015,0.058,0.011,0.06,0.002,0.0,0.0,0.0,0.003,0.012,0.069
TCGA-ZF-A9R5-01A,12.448,52.342,10.342,4.639,2.683,37.948,44.2,1.0,1.0,23.255,14.132,1.0,2840.332,6399,BLCA,simu_bulk_2ds_ref,0.005,0.0,0.013,0.004,0.0,0.0,0.929,0.005,0.035,0.0,0.003,0.005,0.0,0.0,0.0,0.0,0.005,0.004,0.003
TCGA-UY-A9PH-01A,39.658,251.488,52.549,18.724,16.033,118.279,865.59,17.413,21.302,77.1,74.638,4.953,2987.815,6400,BLCA,simu_bulk_2ds_ref,0.017,0.0,0.036,0.03,0.003,0.0,0.692,0.039,0.034,0.056,0.01,0.083,0.002,0.0,0.0,0.0,0.017,0.033,0.066
TCGA-E7-A7XN-01A,4.028,24.993,23.489,70.932,12.232,30.292,515.735,6.47,1.096,20.643,334.826,2.623,3912.875,6401,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.022,0.118,0.001,0.0,0.74,0.006,0.044,0.0,0.002,0.06,0.006,0.0,0.001,0.0,0.0,0.119,0.002
TCGA-XF-A9T8-01A,7.352,294.661,48.432,31.28,7.868,102.775,758.035,27.447,2.872,85.55,140.64,44.411,2316.015,6402,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.016,0.042,0.009,0.0,0.658,0.006,0.053,0.066,0.018,0.124,0.005,0.0,0.003,0.001,0.0,0.051000000000000004,0.084
TCGA-DK-A3X1-01A,4.998,470.74,4.69,1.15,1.0,41.263,32.355,11.758,1.592,64.116,4.172,1.0,1202.181,6403,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.014,0.0,0.0,0.0,0.892,0.002,0.007,0.023,0.035,0.026,0.001,0.0,0.0,0.0,0.0,0.0,0.058
TCGA-E5-A4TZ-01A,6.522,17.547,7.14,1.303,1.98,44.553,103.8,13.531,1.0,11.41,3.366,2.457,1299.753,6404,BLCA,simu_bulk_2ds_ref,0.0,0.001,0.006,0.011,0.0,0.0,0.932,0.008,0.02,0.0,0.003,0.011,0.004,0.0,0.001,0.002,0.001,0.011,0.003
TCGA-XF-AAN3-01A,6.194,597.093,31.614,2.117,11.126,26.964,161.306,22.099,2.484,204.361,8.687,3.372,1846.254,6405,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.013,0.0,0.0,0.0,0.774,0.024,0.023,0.085,0.01,0.068,0.002,0.0,0.0,0.0,0.0,0.0,0.095
TCGA-E7-A7DV-01A,6.045,410.367,189.545,4.901,6.49,35.166,3608.044,2.065,12.636,312.103,33.548,9.564,2173.142,6406,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.027,0.015,0.002,0.0,0.5,0.0,0.04,0.041,0.005,0.354,0.014,0.0,0.0,0.0,0.0,0.017,0.046
TCGA-BT-A20O-01A,71.595,460.003,201.104,189.194,32.228,117.894,3945.757,125.539,7.441,122.27,705.29,15.417,17.73,6407,BLCA,simu_bulk_2ds_ref,0.017,0.01,0.042,0.091,0.059,0.0,0.242,0.014,0.056,0.115,0.018,0.327,0.008,0.0,0.001,0.0,0.027000000000000003,0.15,0.133
TCGA-XF-AAMY-01A,9.206,684.248,16.594,1.0,4.42,113.764,135.866,31.402,11.315,201.736,8.09,5.476,2286.733,6408,BLCA,simu_bulk_2ds_ref,0.001,0.0,0.013,0.013,0.0,0.0,0.695,0.014,0.055,0.115,0.029,0.055,0.009,0.0,0.001,0.001,0.001,0.013,0.14400000000000002
TCGA-BT-A20V-01A,6.088,53.096,35.358,6.204,5.095,13.292,171.578,1.509,5.143,101.401,41.483,1.448,2430.516,6409,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.015,0.028,0.0,0.0,0.923,0.013,0.003,0.0,0.001,0.016,0.001,0.0,0.0,0.0,0.0,0.028,0.001
TCGA-GC-A3BM-01A,9.985,228.928,10.667,7.614,2.542,82.503,93.953,2.4,1.247,48.673,7.659,1.211,2447.819,6410,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.008,0.001,0.014,0.0,0.881,0.007,0.069,0.0,0.01,0.009,0.0,0.0,0.0,0.0,0.0,0.015,0.01
TCGA-K4-A4AB-01B,6.709,651.884,16.484,1.533,3.968,62.421,280.41,21.88,1.1,371.088,6.359,2.756,2971.254,6411,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.015,0.0,0.0,0.0,0.698,0.012,0.059,0.145,0.033,0.036,0.001,0.0,0.0,0.0,0.0,0.0,0.178
TCGA-FD-A5C0-01A,7.232,348.729,11.865,3.134,7.058,43.04,103.226,42.431,2.726,584.41,7.003,4.553,3424.07,6412,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.011,0.015,0.0,0.0,0.817,0.01,0.033,0.043,0.033,0.032,0.005,0.0,0.001,0.0,0.0,0.015,0.076
TCGA-G2-A2EK-01A,16.781,199.656,16.952,1.685,7.441,35.378,25.813,20.725,1.0,208.271,5.056,1.717,1645.492,6413,BLCA,simu_bulk_2ds_ref,0.001,0.017,0.029,0.001,0.0,0.004,0.864,0.009,0.016,0.006,0.035,0.011,0.007,0.0,0.0,0.0,0.018000000000000002,0.001,0.041
TCGA-CF-A1HR-01A,10.258,170.372,10.563,5.741,5.521,89.298,72.647,20.074,1.0,108.92,16.562,7.986,2439.144,6414,BLCA,simu_bulk_2ds_ref,0.019,0.0,0.012,0.004,0.0,0.0,0.82,0.02,0.048,0.005,0.027,0.037,0.007,0.0,0.0,0.0,0.019,0.004,0.032
TCGA-GC-A3RD-01A,5.404,177.721,10.224,1.265,1.408,35.562,59.035,4.717,3.177,61.0,3.59,1.988,1512.447,6415,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.002,0.008,0.0,0.0,0.899,0.0,0.013,0.021,0.006,0.044,0.005,0.0,0.0,0.001,0.0,0.008,0.027000000000000003
TCGA-E7-A5KE-01A,6.715,15.434,3.559,1.0,1.0,42.97,4.789,1.21,1.0,15.776,1.304,7.657,3265.723,6416,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.0,0.009,0.0,0.0,0.963,0.001,0.019,0.0,0.006,0.002,0.0,0.0,0.0,0.0,0.0,0.009,0.006
TCGA-ZF-A9R9-01A,12.946,558.626,7.139,1.0,1.572,37.389,74.376,20.415,1.0,390.814,5.412,1.379,459.147,6417,BLCA,simu_bulk_2ds_ref,0.023,0.0,0.014,0.0,0.0,0.0,0.586,0.007,0.007,0.292,0.025,0.037,0.008,0.0,0.0,0.0,0.023,0.0,0.317
TCGA-DK-A1AB-01A,16.04,953.029,40.404,4.773,6.203,48.569,302.88,32.143,1.45,388.543,26.313,4.148,912.565,6418,BLCA,simu_bulk_2ds_ref,0.008,0.0,0.017,0.011,0.001,0.0,0.582,0.013,0.057,0.218,0.024,0.062,0.006,0.0,0.001,0.0,0.008,0.012,0.242
TCGA-GU-A42R-01A,3.393,68.485,4.748,2.714,1.0,69.286,21.407,3.526,1.0,31.753,5.53,1.308,2529.818,6419,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.001,0.004,0.0,0.0,0.925,0.0,0.058,0.0,0.007,0.004,0.001,0.0,0.0,0.0,0.0,0.004,0.007
TCGA-E7-A5KF-01A,5.016,102.886,5.718,1.0,1.0,39.749,6.141,1.0,1.0,8.554,1.556,1.0,4803.925,6420,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.006,0.003,0.0,0.0,0.946,0.002,0.033,0.0,0.002,0.006,0.001,0.0,0.0,0.0,0.0,0.003,0.002
TCGA-ZF-AA54-01A,6.16,178.632,126.823,9.051,23.433,172.958,3270.925,21.367,2.299,630.187,58.984,6.839,95.86,6421,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.042,0.008,0.003,0.0,0.495,0.002,0.072,0.142,0.019,0.208,0.009,0.0,0.0,0.0,0.0,0.011,0.16099999999999998
TCGA-CF-A3MF-01A,1.174,16.45,1.63,1.0,1.0,38.355,3.298,1.092,1.0,22.289,1.027,1.0,642.049,6422,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.973,0.001,0.003,0.0,0.02,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.02
TCGA-E7-A6ME-01A,15.317,54.555,11.162,25.155,2.044,72.666,166.652,32.4,1.896,109.171,51.027,3.477,1276.713,6423,BLCA,simu_bulk_2ds_ref,0.011,0.004,0.018,0.033,0.027,0.0,0.826,0.008,0.014,0.003,0.016,0.038,0.003,0.0,0.0,0.0,0.015,0.06,0.019
TCGA-DK-AA6M-01A,10.52,315.273,69.565,3.379,14.204,92.289,1357.647,85.5,1.101,157.692,57.128,6.451,2125.013,6424,BLCA,simu_bulk_2ds_ref,0.003,0.0,0.026,0.024,0.001,0.0,0.69,0.04,0.039,0.072,0.01,0.088,0.008,0.0,0.0,0.0,0.003,0.025,0.08199999999999999
TCGA-CF-A47W-01A,4.497,67.106,7.187,1.0,1.0,53.924,22.349,2.01,1.0,62.377,6.631,1.0,3977.341,6425,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.003,0.002,0.0,0.0,0.944,0.0,0.03,0.0,0.016,0.005,0.001,0.0,0.0,0.0,0.0,0.002,0.016
TCGA-XF-A9ST-01A,11.457,116.05,2.004,1.0,3.13,52.602,13.566,2.54,1.0,85.264,1.026,168.863,2223.185,6426,BLCA,simu_bulk_2ds_ref,0.0,0.0,0.0,0.002,0.003,0.0,0.953,0.001,0.022,0.002,0.01,0.007,0.0,0.0,0.0,0.0,0.0,0.005,0.012
TCGA-FD-A3SN-01A,21.38,1447.683,8.135,3.807,1.232,53.703,131.766,11.386,2.723,211.116,36.097,2.918,1717.139,6427,BLCA,simu_bulk_2ds_ref,0.01,0.0,0.0,0.023,0.0,0.0,0.781,0.0,0.027,0.085,0.009,0.059,0.005,0.0,0.0,0.0,0.01,0.023,0.094
TCGA-FD-A3B6-01A,9.923,270.941,43.648,26.301,10.215,75.548,840.393,5.661,6.512,65.848,189.357,9.212,3145.558,6428,BLCA,simu_bulk_2ds_ref,0.001,0.0,0.026,0.053,0.014,0.0,0.724,0.005,0.028,0.038,0.001,0.101,0.008,0.0,0.0,0.0,0.001,0.067,0.039
TCGA-ZF-A9R7-01A,32.569,63.923,23.493,55.032,9.756,43.533,346.311,122.745,1.0,23.672,235.789,12.726,2356.866,6429,BLCA,simu_bulk_2ds_ref,0.028,0.013,0.05,0.086,0.015,0.0,0.65,0.067,0.031,0.002,0.007,0.044,0.005,0.0,0.001,0.0,0.041,0.10099999999999999,0.009000000000000001
